Filename,AcquiredDate,ApplicationName,ApplicationVersion,Camera Bit Depth,Experiment base name,Experiment set,ExposureTime,Frames to Average,Gain,ImageXpress Micro Filter Cube,ImageXpress Micro Objective,Laser focus score,PhysicalSizeX,PhysicalSizeY,PositionX,PositionY,PositionZ,Shading,SizeX,SizeY,SizeZ,Subtract,Temperature,camera-binning-x,camera-binning-y,camera-chip-offset-x,camera-chip-offset-y,gamma,spatial-calibration-state,spatial-calibration-units,stage-label,wavelength
bKB03-2B-1297191313_wN17_s5_z1_t1_cGFP_u001.tif,20110208 20:39:48.884,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,45.0555,0.645,0.645,116384,61580,11117,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N17 : Site 5,520
bKB03-2B-1297191313_wN17_s6_z1_t1_cCy3_u001.tif,20110208 20:39:51.917,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,36.9053,0.645,0.645,117282,61580,11117.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N17 : Site 6,624
bKB03-2B-1297191313_wN17_s6_z1_t1_cDAPI_u001.tif,20110208 20:39:50.889,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,36.9053,0.645,0.645,117282,61580,11114.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N17 : Site 6,447
bKB03-2B-1297191313_wN17_s6_z1_t1_cGFP_u001.tif,20110208 20:39:52.758,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,36.9053,0.645,0.645,117282,61580,11117.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N17 : Site 6,520
bKB03-2B-1297191313_wN18_s1_z1_t1_cCy3_u001.tif,20110208 20:41:27.809,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,38.1969,0.645,0.645,120884,60238.4,11111.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 1,624
bKB03-2B-1297191313_wN18_s1_z1_t1_cDAPI_u001.tif,20110208 20:41:26.765,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,38.1969,0.645,0.645,120884,60238.4,11108.6,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 1,447
bKB03-2B-1297191313_wN18_s1_z1_t1_cGFP_u001.tif,20110208 20:41:28.503,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,38.1969,0.645,0.645,120884,60238.4,11111.6,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 1,520
bKB03-2B-1297191313_wN18_s2_z1_t1_cCy3_u001.tif,20110208 20:41:31.445,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,40.7431,0.645,0.645,121782,60238.4,11112.4,Off,1392,1040,1,Off,-30.05,1,1,0,0,1,on,um,N18 : Site 2,624
bKB03-2B-1297191313_wN18_s2_z1_t1_cDAPI_u001.tif,20110208 20:41:30.394,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,40.7431,0.645,0.645,121782,60238.4,11109.6,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 2,447
bKB03-2B-1297191313_wN18_s2_z1_t1_cGFP_u001.tif,20110208 20:41:32.146,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,40.7431,0.645,0.645,121782,60238.4,11112.6,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 2,520
bKB03-2B-1297191313_wN18_s3_z1_t1_cCy3_u001.tif,20110208 20:41:35.83,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,40.5463,0.645,0.645,120884,60909.3,11110.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 3,624
bKB03-2B-1297191313_wN18_s3_z1_t1_cDAPI_u001.tif,20110208 20:41:34.29,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,40.5463,0.645,0.645,120884,60909.4,11107.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 3,447
bKB03-2B-1297191313_wN18_s3_z1_t1_cGFP_u001.tif,20110208 20:41:35.906,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,40.5463,0.645,0.645,120884,60909.3,11110.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 3,520
bKB03-2B-1297191313_wN18_s4_z1_t1_cCy3_u001.tif,20110208 20:41:39.58,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,35.9722,0.645,0.645,121782,60909.3,11108.7,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 4,624
bKB03-2B-1297191313_wN18_s4_z1_t1_cDAPI_u001.tif,20110208 20:41:37.810,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,35.9722,0.645,0.645,121782,60909.3,11105.8,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 4,447
bKB03-2B-1297191313_wN18_s4_z1_t1_cGFP_u001.tif,20110208 20:41:39.778,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,35.9722,0.645,0.645,121782,60909.3,11108.8,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 4,520
bKB03-2B-1297191313_wN18_s5_z1_t1_cCy3_u001.tif,20110208 20:41:42.887,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,39.7366,0.645,0.645,120884,61580,11113.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 5,624
bKB03-2B-1297191313_wN18_s5_z1_t1_cDAPI_u001.tif,20110208 20:41:41.857,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,39.7366,0.645,0.645,120884,61580,11110.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 5,447
bKB03-2B-1297191313_wN18_s5_z1_t1_cGFP_u001.tif,20110208 20:41:43.582,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,39.7366,0.645,0.645,120884,61580,11113.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 5,520
bKB03-2B-1297191313_wN18_s6_z1_t1_cCy3_u001.tif,20110208 20:41:46.715,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,41.3038,0.645,0.645,121782,61580,11112.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 6,624
bKB03-2B-1297191313_wN18_s6_z1_t1_cDAPI_u001.tif,20110208 20:41:45.574,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,41.3038,0.645,0.645,121782,61580,11109.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N18 : Site 6,447
bKB03-2B-1297191313_wN18_s6_z1_t1_cGFP_u001.tif,20110208 20:41:47.419,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,41.3038,0.645,0.645,121782,61580,11112.2,Off,1392,1040,1,Off,-29.75,1,1,0,0,1,on,um,N18 : Site 6,520
bKB03-2B-1297191313_wN19_s1_z1_t1_cCy3_u001.tif,20110208 20:51:46.957,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,40.2368,0.645,0.645,125384,60238.4,11109.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 1,624
bKB03-2B-1297191313_wN19_s1_z1_t1_cDAPI_u001.tif,20110208 20:51:45.907,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,40.2368,0.645,0.645,125384,60238.5,11106.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 1,447
bKB03-2B-1297191313_wN19_s1_z1_t1_cGFP_u001.tif,20110208 20:51:47.653,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,40.2368,0.645,0.645,125384,60238.4,11109.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 1,520
bKB03-2B-1297191313_wN19_s2_z1_t1_cCy3_u001.tif,20110208 20:51:50.774,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,33.6006,0.645,0.645,126282,60238.4,11110.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 2,624
bKB03-2B-1297191313_wN19_s2_z1_t1_cDAPI_u001.tif,20110208 20:51:49.557,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,33.6006,0.645,0.645,126282,60238.4,11107.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 2,447
bKB03-2B-1297191313_wN19_s2_z1_t1_cGFP_u001.tif,20110208 20:51:51.590,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,33.6006,0.645,0.645,126282,60238.4,11110.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 2,520
bKB03-2B-1297191313_wN19_s3_z1_t1_cCy3_u001.tif,20110208 20:51:54.570,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,35.4542,0.645,0.645,125384,60909.3,11108.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 3,624
bKB03-2B-1297191313_wN19_s3_z1_t1_cDAPI_u001.tif,20110208 20:51:53.468,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,35.4542,0.645,0.645,125384,60909.3,11105.6,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 3,447
bKB03-2B-1297191313_wN19_s3_z1_t1_cGFP_u001.tif,20110208 20:51:55.375,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,35.4542,0.645,0.645,125384,60909.3,11108.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 3,520
bKB03-2B-1297191313_wN19_s4_z1_t1_cCy3_u001.tif,20110208 20:51:58.342,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,43.3013,0.645,0.645,126282,60909.3,11107.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 4,624
bKB03-2B-1297191313_wN19_s4_z1_t1_cDAPI_u001.tif,20110208 20:51:57.286,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,43.3013,0.645,0.645,126282,60909.3,11104.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 4,447
bKB03-2B-1297191313_wN19_s4_z1_t1_cGFP_u001.tif,20110208 20:51:59.64,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,43.3013,0.645,0.645,126282,60909.2,11107.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 4,520
bKB03-2B-1297191313_wN19_s5_z1_t1_cCy3_u001.tif,20110208 20:52:02.28,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,38.7556,0.645,0.645,125384,61580,11111.1,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 5,624
bKB03-2B-1297191313_wN19_s5_z1_t1_cDAPI_u001.tif,20110208 20:52:00.986,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,38.7556,0.645,0.645,125384,61580.1,11108.1,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 5,447
bKB03-2B-1297191313_wN19_s5_z1_t1_cGFP_u001.tif,20110208 20:52:02.864,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,38.7556,0.645,0.645,125384,61580,11111,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 5,520
bKB03-2B-1297191313_wN19_s6_z1_t1_cCy3_u001.tif,20110208 20:52:05.823,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,49.224,0.645,0.645,126282,61580,11110.8,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 6,624
bKB03-2B-1297191313_wN19_s6_z1_t1_cDAPI_u001.tif,20110208 20:52:04.755,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,49.224,0.645,0.645,126282,61580,11107.8,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 6,447
bKB03-2B-1297191313_wN19_s6_z1_t1_cGFP_u001.tif,20110208 20:52:06.620,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,49.224,0.645,0.645,126282,61580,11110.9,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N19 : Site 6,520
bKB03-2B-1297191313_wN20_s1_z1_t1_cCy3_u001.tif,20110208 20:53:42.175,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,40.7922,0.645,0.645,129884,60238.4,11105.7,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 1,624
bKB03-2B-1297191313_wN20_s1_z1_t1_cDAPI_u001.tif,20110208 20:53:41.109,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,40.7922,0.645,0.645,129884,60238.4,11102.7,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 1,447
bKB03-2B-1297191313_wN20_s1_z1_t1_cGFP_u001.tif,20110208 20:53:43.05,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,40.7922,0.645,0.645,129884,60238.4,11105.7,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 1,520
bKB03-2B-1297191313_wN20_s2_z1_t1_cCy3_u001.tif,20110208 20:53:46.12,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,36.756,0.645,0.645,130782,60238.4,11108.7,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 2,624
bKB03-2B-1297191313_wN20_s2_z1_t1_cDAPI_u001.tif,20110208 20:53:44.903,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,36.756,0.645,0.645,130782,60238.4,11105.6,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 2,447
bKB03-2B-1297191313_wN20_s2_z1_t1_cGFP_u001.tif,20110208 20:53:46.735,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,36.756,0.645,0.645,130782,60238.4,11108.6,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 2,520
bKB03-2B-1297191313_wN20_s3_z1_t1_cCy3_u001.tif,20110208 20:53:49.827,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,40.1995,0.645,0.645,129884,60909.3,11106.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 3,624
bKB03-2B-1297191313_wN20_s3_z1_t1_cDAPI_u001.tif,20110208 20:53:48.771,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,40.1995,0.645,0.645,129884,60909.2,11103.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 3,447
bKB03-2B-1297191313_wN20_s3_z1_t1_cGFP_u001.tif,20110208 20:53:50.658,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,40.1995,0.645,0.645,129884,60909.3,11106.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 3,520
bKB03-2B-1297191313_wN20_s4_z1_t1_cCy3_u001.tif,20110208 20:53:53.656,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,45.8367,0.645,0.645,130782,60909.3,11106.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 4,624
bKB03-2B-1297191313_wN20_s4_z1_t1_cDAPI_u001.tif,20110208 20:53:52.560,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,45.8367,0.645,0.645,130782,60909.2,11103.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 4,447
bKB03-2B-1297191313_wN20_s4_z1_t1_cGFP_u001.tif,20110208 20:53:54.481,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,45.8367,0.645,0.645,130782,60909.3,11106.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 4,520
bKB03-2B-1297191313_wN20_s5_z1_t1_cCy3_u001.tif,20110208 20:53:57.420,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,34.6554,0.645,0.645,129884,61580,11107.7,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 5,624
bKB03-2B-1297191313_wN20_s5_z1_t1_cDAPI_u001.tif,20110208 20:53:56.378,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,34.6554,0.645,0.645,129884,61580.2,11104.7,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 5,447
bKB03-2B-1297191313_wN20_s5_z1_t1_cGFP_u001.tif,20110208 20:53:58.245,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,34.6554,0.645,0.645,129884,61580,11107.7,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 5,520
bKB03-2B-1297191313_wN20_s6_z1_t1_cCy3_u001.tif,20110208 20:54:01.215,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,56.2228,0.645,0.645,130782,61580,11108.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 6,624
bKB03-2B-1297191313_wN20_s6_z1_t1_cDAPI_u001.tif,20110208 20:54:00.162,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,56.2228,0.645,0.645,130782,61580,11105.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 6,447
bKB03-2B-1297191313_wN20_s6_z1_t1_cGFP_u001.tif,20110208 20:54:02.09,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,56.2228,0.645,0.645,130782,61580,11108.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N20 : Site 6,520
bKB03-2B-1297191313_wN21_s1_z1_t1_cCy3_u001.tif,20110208 21:04:23.743,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,37.8946,0.645,0.645,134384,60238.4,11103.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 1,624
bKB03-2B-1297191313_wN21_s1_z1_t1_cDAPI_u001.tif,20110208 21:04:22.710,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,37.8946,0.645,0.645,134384,60238.5,11100.4,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 1,447
bKB03-2B-1297191313_wN21_s1_z1_t1_cGFP_u001.tif,20110208 21:04:24.459,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,37.8946,0.645,0.645,134384,60238.4,11103.6,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 1,520
bKB03-2B-1297191313_wN21_s2_z1_t1_cCy3_u001.tif,20110208 21:04:27.528,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,45.2548,0.645,0.645,135282,60238.4,11107.1,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 2,624
bKB03-2B-1297191313_wN21_s2_z1_t1_cDAPI_u001.tif,20110208 21:04:26.472,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,45.2548,0.645,0.645,135282,60238.4,11104,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 2,447
bKB03-2B-1297191313_wN21_s2_z1_t1_cGFP_u001.tif,20110208 21:04:28.341,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,45.2548,0.645,0.645,135282,60238.4,11107.1,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 2,520
bKB03-2B-1297191313_wN21_s3_z1_t1_cCy3_u001.tif,20110208 21:04:31.310,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,54.8361,0.645,0.645,134384,60909.3,11101.6,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 3,624
bKB03-2B-1297191313_wN21_s3_z1_t1_cDAPI_u001.tif,20110208 21:04:30.273,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,54.8361,0.645,0.645,134384,60909.3,11098.7,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 3,447
bKB03-2B-1297191313_wN21_s3_z1_t1_cGFP_u001.tif,20110208 21:04:32.22,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,54.8361,0.645,0.645,134384,60909.3,11101.7,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 3,520
bKB03-2B-1297191313_wN21_s4_z1_t1_cCy3_u001.tif,20110208 21:04:35.138,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,37.3363,0.645,0.645,135282,60909.3,11105.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 4,624
bKB03-2B-1297191313_wN21_s4_z1_t1_cDAPI_u001.tif,20110208 21:04:34.98,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,37.3363,0.645,0.645,135282,60909.3,11102.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 4,447
bKB03-2B-1297191313_wN21_s4_z1_t1_cGFP_u001.tif,20110208 21:04:35.956,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,37.3363,0.645,0.645,135282,60909.3,11105.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 4,520
bKB03-2B-1297191313_wN21_s5_z1_t1_cCy3_u001.tif,20110208 21:04:40.375,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,36.1663,0.645,0.645,134384,61580,11104.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 5,624
bKB03-2B-1297191313_wN21_s5_z1_t1_cDAPI_u001.tif,20110208 21:04:39.319,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,36.1663,0.645,0.645,134384,61580,11101.2,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 5,447
bKB03-2B-1297191313_wN21_s5_z1_t1_cGFP_u001.tif,20110208 21:04:41.89,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,36.1663,0.645,0.645,134384,61580,11104.3,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 5,520
bKB03-2B-1297191313_wN21_s6_z1_t1_cCy3_u001.tif,20110208 21:04:44.206,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,37.3497,0.645,0.645,135282,61580,11104.5,Off,1392,1040,1,Off,-29.8,1,1,0,0,1,on,um,N21 : Site 6,624
bKB03-2B-1297191313_wN21_s6_z1_t1_cDAPI_u001.tif,20110208 21:04:43.93,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,37.3497,0.645,0.645,135282,61580,11101.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 6,447
bKB03-2B-1297191313_wN21_s6_z1_t1_cGFP_u001.tif,20110208 21:04:45.71,MetaMorph,3.1.0.79,12,SM110208,SM110208,3 ms,1,Gain 1 (1x),GFP,10X S Fluor,37.3497,0.645,0.645,135282,61580,11104.5,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N21 : Site 6,520
bKB03-2B-1297191313_wN22_s1_z1_t1_cCy3_u001.tif,20110208 21:06:20.553,MetaMorph,3.1.0.79,12,SM110208,SM110208,82 ms,1,Gain 1 (1x),Texas Red,10X S Fluor,35.805,0.645,0.645,138884,60238.4,11104.8,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N22 : Site 1,624
bKB03-2B-1297191313_wN22_s1_z1_t1_cDAPI_u001.tif,20110208 21:06:19.509,MetaMorph,3.1.0.79,12,SM110208,SM110208,4 ms,1,Gain 1 (1x),DAPI,10X S Fluor,35.805,0.645,0.645,138884,60238.4,11101.8,Off,1392,1040,1,Off,-29.95,1,1,0,0,1,on,um,N22 : Site 1,447
