FWHM by Color and Cycle
Run name: 120420_SN792_0109_BC0P8LACXX
Instrument name: BS-DSFCONTROL03
Run Started: Sunday, April 22, 2012 2:16 PM
Maximum number of cycles: 57
Input Directory: E:\Illumina\HiSeqTemp\120420_SN792_0109_BC0P8LACXX
Output Directory: Y:\120420_SN792_0109_BC0P8LACXX
Total number of reads: 2
Number of lanes: 8
Number of tiles per lane: 96
Color	Cycle	Lane	Tile	FWHM
3	41	5	1105	3.499975
3	41	5	1106	3.4518
3	41	5	1107	3.446194
3	41	5	1108	3.386291
3	41	5	1109	3.394396
3	41	5	1110	3.362243
3	41	5	1111	3.302644
3	41	5	1112	3.269767
3	41	5	1113	3.290762
3	41	5	1114	3.253648
3	41	5	1115	3.240115
3	41	5	1116	3.157511
3	41	5	1201	3.522033
3	41	5	1202	3.494304
3	41	5	1203	3.470932
3	41	5	1204	3.547208
3	41	5	1205	3.457336
3	41	5	1206	3.397893
3	41	5	1207	3.373633
3	41	5	1208	3.344258
3	41	5	1209	3.354037
3	41	5	1210	3.317321
3	41	5	1211	3.280917
3	41	5	1212	3.228394
3	41	5	1213	3.246797
3	41	5	1214	3.209821
3	41	5	1215	3.193302
3	41	5	1216	3.10402
3	41	5	1301	3.533576
3	41	5	1302	3.558081
3	41	5	1303	3.542377
3	41	5	1304	3.558732
3	41	5	1305	3.557354
3	41	5	1306	3.411123
3	41	5	1307	3.405452
3	41	5	1308	3.485933
3	41	5	1309	3.393999
3	41	5	1310	3.318395
3	41	5	1311	3.301769
3	41	5	1312	3.283141
3	41	5	1313	3.238827
3	41	5	1314	3.227469
3	41	5	1315	3.17216
3	41	5	1316	3.124223
3	41	5	2101	3.425112
3	41	5	2102	3.364406
3	41	5	2103	3.387003
3	41	5	2104	3.356602
3	41	5	2105	3.33393
3	41	5	2106	3.30873
3	41	5	2107	3.28792
3	41	5	2108	3.284708
3	41	5	2109	3.255234
3	41	5	2110	3.237558
3	41	5	2111	3.202512
3	41	5	2112	3.174993
3	41	5	2113	3.155571
3	41	5	2114	3.117809
3	41	5	2115	3.100232
3	41	5	2116	3.057415
3	41	5	2201	3.367699
3	41	5	2202	3.371176
3	41	5	2203	3.315432
3	41	5	2204	3.328359
3	41	5	2205	3.288312
3	41	5	2206	3.271941
3	41	5	2207	3.247579
3	41	5	2208	3.265407
3	41	5	2209	3.219029
3	41	5	2210	3.192478
3	41	5	2211	3.164627
3	41	5	2212	3.136197
3	41	5	2213	3.120306
3	41	5	2214	3.091597
3	41	5	2215	3.100678
3	41	5	2216	3.046917
3	41	5	2301	3.422517
3	41	5	2302	3.385295
3	41	5	2303	3.408896
3	41	5	2304	3.358436
3	41	5	2305	3.321769
3	41	5	2306	3.310099
3	41	5	2307	3.296461
3	41	5	2308	3.270705
3	41	5	2309	3.264227
3	41	5	2310	3.232012
3	41	5	2311	3.173351
3	41	5	2312	3.158825
3	41	5	2313	3.150192
3	41	5	2314	3.113512
3	41	5	2315	3.107045
3	41	5	2316	3.052618
3	41	6	1101	3.021683
3	41	6	1102	3.000298
3	41	6	1103	3.079805
3	41	6	1104	2.967335
3	41	6	1105	2.935338
3	41	6	1106	2.897176
3	41	6	1107	2.867653
3	41	6	1108	2.878886
3	41	6	1109	2.819284
3	41	6	1110	2.831514
3	41	6	1111	2.794205
3	41	6	1112	2.751603
3	41	6	1113	2.723454
3	41	6	1114	2.753596
3	41	6	1115	2.71744
3	41	6	1116	2.699239
3	41	6	1201	2.99838
3	41	6	1202	3.028682
3	41	6	1203	3.006366
3	41	6	1204	2.943381
3	41	6	1205	2.902228
3	41	6	1206	2.896016
3	41	6	1207	2.879109
3	41	6	1208	2.898776
3	41	6	1209	2.842686
3	41	6	1210	2.808753
3	41	6	1211	2.767051
3	41	6	1212	2.766133
3	41	6	1213	2.765359
3	41	6	1214	2.725269
3	41	6	1215	2.685359
3	41	6	1216	2.658972
3	41	6	1301	2.966869
3	41	6	1302	3.011639
3	41	6	1303	2.986447
3	41	6	1304	2.979074
3	41	6	1305	2.909514
3	41	6	1306	2.870824
3	41	6	1307	2.854219
3	41	6	1308	2.868817
3	41	6	1309	2.855487
3	41	6	1310	2.802406
3	41	6	1311	2.796869
3	41	6	1312	2.755187
3	41	6	1313	2.768284
3	41	6	1314	2.72747
3	41	6	1315	2.709049
3	41	6	1316	2.68629
3	41	6	2101	2.800313
3	41	6	2102	2.788789
3	41	6	2103	2.778411
3	41	6	2104	2.755337
3	41	6	2105	2.739634
3	41	6	2106	2.722227
3	41	6	2107	2.718154
3	41	6	2108	2.717572
3	41	6	2109	2.696278
3	41	6	2110	2.688161
3	41	6	2111	2.659408
3	41	6	2112	2.631625
3	41	6	2113	2.601092
3	41	6	2114	2.61564
3	41	6	2115	2.594609
3	41	6	2116	2.564731
3	41	6	2201	2.823701
3	41	6	2202	2.843046
3	41	6	2203	2.770734
3	41	6	2204	2.757756
3	41	6	2205	2.778095
3	41	6	2206	2.726855
3	41	6	2207	2.722829
3	41	6	2208	2.703426
3	41	6	2209	2.699016
3	41	6	2210	2.673494
3	41	6	2211	2.64579
3	41	6	2212	2.626313
3	41	6	2213	2.601538
3	41	6	2214	2.611582
3	41	6	2215	2.621272
3	41	6	2216	2.595944
3	41	6	2301	2.832936
3	41	6	2302	2.827669
3	41	6	2303	2.770175
3	41	6	2304	2.781913
3	41	6	2305	2.744678
3	41	6	2306	2.733226
3	41	6	2307	2.726568
3	41	6	2308	2.725241
3	41	6	2309	2.697244
3	41	6	2310	2.696445
3	41	6	2311	2.675455
3	41	6	2312	2.642813
3	41	6	2313	2.608707
3	41	6	2314	2.6269
3	41	6	2315	2.612223
3	41	6	2316	2.602563
3	41	7	1101	3.306711
3	41	7	1102	3.292307
3	41	7	1103	3.325285
3	41	7	1104	3.279381
3	41	7	1105	3.23965
3	41	7	1106	3.129121
3	41	7	1107	3.125594
3	41	7	1108	3.098886
3	41	7	1109	3.08747
3	41	7	1110	3.048028
3	41	7	1111	3.018752
3	41	7	1112	3.001176
3	41	7	1113	2.949473
3	41	7	1114	2.914732
3	41	7	1115	2.879726
3	41	7	1116	2.821472
3	41	7	1201	3.310913
3	41	7	1202	3.356786
3	41	7	1203	3.277008
3	41	7	1204	3.227616
3	41	7	1205	3.221609
3	41	7	1206	3.190648
3	41	7	1207	3.137021
3	41	7	1208	3.153433
3	41	7	1209	3.064725
3	41	7	1210	3.010288
3	41	7	1211	2.996327
3	41	7	1212	2.975781
3	41	7	1213	2.902897
3	41	7	1214	2.899056
3	41	7	1215	2.870371
3	41	7	1216	2.788017
3	41	7	1301	3.315601
3	41	7	1302	3.25551
3	41	7	1303	3.28277
3	41	7	1304	3.234622
3	41	7	1305	3.183412
3	41	7	1306	3.123056
3	41	7	1307	3.079194
3	41	7	1308	3.107829
3	41	7	1309	2.999194
3	41	7	1310	2.976123
3	41	7	1311	2.920399
3	41	7	1312	2.91348
3	41	7	1313	2.855742
3	41	7	1314	2.832318
3	41	7	1315	2.806923
3	41	7	1316	2.770587
3	41	7	2101	3.128313
3	41	7	2102	3.120434
3	41	7	2103	3.11476
3	41	7	2104	3.09452
3	41	7	2105	3.047552
3	41	7	2106	3.005694
3	41	7	2107	2.980959
3	41	7	2108	2.952294
3	41	7	2109	2.945941
3	41	7	2110	2.909222
3	41	7	2111	2.897365
3	41	7	2112	2.850468
3	41	7	2113	2.821192
3	41	7	2114	2.789106
3	41	7	2115	2.73921
3	41	7	2116	2.709691
3	41	7	2201	3.170858
3	41	7	2202	3.132542
3	41	7	2203	3.089705
3	41	7	2204	3.107273
3	41	7	2205	3.051715
3	41	7	2206	3.001763
3	41	7	2207	2.974956
3	41	7	2208	2.981151
3	41	7	2209	2.922099
3	41	7	2210	2.889035
3	41	7	2211	2.872436
3	41	7	2212	2.82892
3	41	7	2213	2.82074
3	41	7	2214	2.812042
3	41	7	2215	2.775954
3	41	7	2216	2.727732
3	41	7	2301	3.141744
3	41	7	2302	3.112232
3	41	7	2303	3.076838
3	41	7	2304	3.059968
3	41	7	2305	3.013331
3	41	7	2306	2.981502
3	41	7	2307	2.947057
3	41	7	2308	2.962826
3	41	7	2309	2.890507
3	41	7	2310	2.871599
3	41	7	2311	2.833039
3	41	7	2312	2.818139
3	41	7	2313	2.790404
3	41	7	2314	2.755093
3	41	7	2315	2.729243
3	41	7	2316	2.689275
3	41	8	1101	3.392091
3	41	8	1102	3.350542
3	41	8	1103	3.356481
3	41	8	1104	3.29835
3	41	8	1105	3.194002
3	41	8	1106	3.163465
3	41	8	1107	3.172006
3	41	8	1108	3.128958
3	41	8	1109	3.070095
3	41	8	1110	3.011483
3	41	8	1111	3.010574
3	41	8	1112	2.959162
3	41	8	1113	2.931429
3	41	8	1114	2.927164
3	41	8	1115	2.896576
3	41	8	1116	2.831872
3	41	8	1201	3.302009
3	41	8	1202	3.261461
3	41	8	1203	3.231511
3	41	8	1204	3.196922
3	41	8	1205	3.190694
3	41	8	1206	3.187558
3	41	8	1207	3.111703
3	41	8	1208	3.111149
3	41	8	1209	3.01897
3	41	8	1210	3.037511
3	41	8	1211	2.983982
3	41	8	1212	2.967779
3	41	8	1213	2.914521
3	41	8	1214	2.900137
3	41	8	1215	2.870798
3	41	8	1216	2.797218
3	41	8	1301	3.266949
3	41	8	1302	3.267276
3	41	8	1303	3.207939
3	41	8	1304	3.193109
3	41	8	1305	3.188443
3	41	8	1306	3.077368
3	41	8	1307	3.084502
3	41	8	1308	3.051257
3	41	8	1309	2.993454
3	41	8	1310	2.974899
3	41	8	1311	2.951858
3	41	8	1312	2.925197
3	41	8	1313	2.871208
3	41	8	1314	2.841829
3	41	8	1315	2.812987
3	41	8	1316	2.783848
3	41	8	2101	3.131748
3	41	8	2102	3.119688
3	41	8	2103	3.083131
3	41	8	2104	3.083771
3	41	8	2105	3.078367
3	41	8	2106	3.021184
3	41	8	2107	2.976806
3	41	8	2108	2.954924
3	41	8	2109	2.937253
3	41	8	2110	2.908213
3	41	8	2111	2.873394
3	41	8	2112	2.844688
3	41	8	2113	2.802735
3	41	8	2114	2.76325
3	41	8	2115	2.738782
3	41	8	2116	2.689953
3	41	8	2201	3.090366
3	41	8	2202	3.09607
3	41	8	2203	3.114134
3	41	8	2204	3.086278
3	41	8	2205	3.039593
3	41	8	2206	3.003905
3	41	8	2207	2.973301
3	41	8	2208	2.95538
3	41	8	2209	2.926423
3	41	8	2210	2.902329
3	41	8	2211	2.876651
3	41	8	2212	2.856431
3	41	8	2213	2.816725
3	41	8	2214	2.778083
3	41	8	2215	2.762494
3	41	8	2216	2.72971
3	41	8	2301	3.079253
3	41	8	2302	3.068759
3	41	8	2303	3.052888
3	41	8	2304	3.036739
3	41	8	2305	2.982919
3	41	8	2306	2.967563
3	41	8	2307	2.943849
3	41	8	2308	2.902092
3	41	8	2309	2.889761
3	41	8	2310	2.859663
3	41	8	2311	2.839487
3	41	8	2312	2.798188
3	41	8	2313	2.763811
3	41	8	2314	2.740079
3	41	8	2315	2.711596
3	41	8	2316	2.67784
3	42	1	1101	3.150335
3	42	1	1102	3.190931
3	42	1	1103	3.187269
3	42	1	1104	3.080312
3	42	1	1105	3.115311
3	42	1	1106	3.063416
3	42	1	1107	3.03937
3	42	1	1108	2.989739
3	42	1	1109	2.957227
3	42	1	1110	2.924294
3	42	1	1111	2.902038
3	42	1	1112	2.875289
3	42	1	1113	2.842674
3	42	1	1114	2.814437
3	42	1	1115	2.794147
3	42	1	1116	2.763396
3	42	1	1201	3.207922
3	42	1	1202	3.18329
3	42	1	1203	3.18831
3	42	1	1204	3.138316
3	42	1	1205	3.133175
3	42	1	1206	3.092882
3	42	1	1207	3.063878
3	42	1	1208	3.036918
3	42	1	1209	3.006766
3	42	1	1210	2.964659
3	42	1	1211	2.910817
3	42	1	1212	2.937765
3	42	1	1213	2.879414
3	42	1	1214	2.855599
3	42	1	1215	2.832622
3	42	1	1216	2.786269
3	42	1	1301	3.281078
3	42	1	1302	3.206921
3	42	1	1303	3.226114
3	42	1	1304	3.183376
3	42	1	1305	3.095182
3	42	1	1306	3.098896
3	42	1	1307	3.111928
3	42	1	1308	3.064004
3	42	1	1309	2.989061
3	42	1	1310	2.949042
3	42	1	1311	2.930021
3	42	1	1312	2.916577
3	42	1	1313	2.892248
3	42	1	1314	2.932994
3	42	1	1315	2.825427
3	42	1	1316	2.834794
3	42	1	2101	2.98869
3	42	1	2102	2.968304
3	42	1	2103	2.98381
3	42	1	2104	2.943033
3	42	1	2105	2.908367
3	42	1	2106	2.881543
3	42	1	2107	2.848762
3	42	1	2108	2.819863
3	42	1	2109	2.812644
3	42	1	2110	2.789047
3	42	1	2111	2.762987
3	42	1	2112	2.748973
3	42	1	2113	2.714206
3	42	1	2114	2.704498
3	42	1	2115	2.677443
3	42	1	2116	2.642507
3	42	1	2201	3.048229
3	42	1	2202	3.043456
3	42	1	2203	3.049181
3	42	1	2204	2.989171
3	42	1	2205	2.999642
3	42	1	2206	2.927961
3	42	1	2207	2.907954
3	42	1	2208	2.887969
3	42	1	2209	2.848462
3	42	1	2210	2.834237
3	42	1	2211	2.802307
3	42	1	2212	2.811151
3	42	1	2213	2.758905
3	42	1	2214	2.746947
3	42	1	2215	2.740041
3	42	1	2216	2.688105
3	42	1	2301	3.053493
3	42	1	2302	3.056935
3	42	1	2303	3.037065
3	42	1	2304	2.983824
3	42	1	2305	2.96974
3	42	1	2306	2.938586
3	42	1	2307	2.931089
3	42	1	2308	2.902576
3	42	1	2309	2.862704
3	42	1	2310	2.823701
3	42	1	2311	2.802542
3	42	1	2312	2.801152
3	42	1	2313	2.755698
3	42	1	2314	2.729595
3	42	1	2315	2.687455
3	42	1	2316	2.667151
3	42	2	1101	3.046033
3	42	2	1102	3.048102
3	42	2	1103	3.000346
3	42	2	1104	3.002912
3	42	2	1105	2.976479
3	42	2	1106	2.969869
3	42	2	1107	2.951628
3	42	2	1108	2.945814
3	42	2	1109	2.934014
3	42	2	1110	2.89558
3	42	2	1111	2.902238
3	42	2	1112	2.869513
3	42	2	1113	2.86079
3	42	2	1114	2.826677
3	42	2	1115	2.81503
3	42	2	1116	2.779302
3	42	2	1201	2.808327
3	42	2	1202	2.961863
3	42	2	1203	2.98136
3	42	2	1204	2.973321
3	42	2	1205	2.955534
3	42	2	1206	2.960966
3	42	2	1207	2.945909
3	42	2	1208	2.900611
3	42	2	1209	2.893383
3	42	2	1210	2.853238
3	42	2	1211	2.854861
3	42	2	1212	2.85235
3	42	2	1213	2.810717
3	42	2	1214	2.786837
3	42	2	1215	2.782171
3	42	2	1216	2.716609
3	42	2	1301	2.7516
3	42	2	1302	2.982935
3	42	2	1303	3.027881
3	42	2	1304	3.037678
3	42	2	1305	3.012226
3	42	2	1306	2.954804
3	42	2	1307	2.963984
3	42	2	1308	2.955942
3	42	2	1309	2.943513
3	42	2	1310	2.914756
3	42	2	1311	2.894541
3	42	2	1312	2.867416
3	42	2	1313	2.859663
3	42	2	1314	2.888753
3	42	2	1315	2.832136
3	42	2	1316	2.791363
3	42	2	2101	2.824077
3	42	2	2102	2.803273
3	42	2	2103	2.784112
3	42	2	2104	2.775569
3	42	2	2105	2.775343
3	42	2	2106	2.749684
3	42	2	2107	2.73418
3	42	2	2108	2.730259
3	42	2	2109	2.701558
3	42	2	2110	2.703662
3	42	2	2111	2.706407
3	42	2	2112	2.68078
3	42	2	2113	2.689845
3	42	2	2114	2.730833
3	42	2	2115	2.692707
3	42	2	2116	2.670628
3	42	2	2201	2.814173
3	42	2	2202	2.77518
3	42	2	2203	2.772113
3	42	2	2204	2.782983
3	42	2	2205	2.754375
3	42	2	2206	2.736054
3	42	2	2207	2.736092
3	42	2	2208	2.718293
3	42	2	2209	2.694939
3	42	2	2210	2.694181
3	42	2	2211	2.695482
3	42	2	2212	2.663317
3	42	2	2213	2.683472
3	42	2	2214	2.705842
3	42	2	2215	2.70933
3	42	2	2216	2.660755
3	42	2	2301	2.860675
3	42	2	2302	2.824805
3	42	2	2303	2.826897
3	42	2	2304	2.830343
3	42	2	2305	2.791454
3	42	2	2306	2.787577
3	42	2	2307	2.777896
3	42	2	2308	2.759748
3	42	2	2309	2.736427
3	42	2	2310	2.737556
3	42	2	2311	2.707325
3	42	2	2312	2.699191
3	42	2	2313	2.711976
3	42	2	2314	2.738142
3	42	2	2315	2.704009
3	42	2	2316	2.68301
3	42	3	1101	3.141882
3	42	3	1102	3.175064
3	42	3	1103	3.150559
3	42	3	1104	3.12443
3	42	3	1105	3.079291
3	42	3	1106	3.042469
3	42	3	1107	2.994076
3	42	3	1108	3.014943
3	42	3	1109	2.957738
3	42	3	1110	2.934078
3	42	3	1111	2.919594
3	42	3	1112	2.87236
3	42	3	1113	2.836566
3	42	3	1114	2.799249
3	42	3	1115	2.766983
3	42	3	1116	2.697061
3	42	3	1201	3.177144
3	42	3	1202	3.122475
3	42	3	1203	3.195854
3	42	3	1204	3.176197
3	42	3	1205	3.093306
3	42	3	1206	3.052824
3	42	3	1207	3.058112
3	42	3	1208	3.008961
3	42	3	1209	2.964015
3	42	3	1210	2.941713
3	42	3	1211	2.934645
3	42	3	1212	2.882935
3	42	3	1213	2.899993
3	42	3	1214	2.832823
3	42	3	1215	2.781927
3	42	3	1216	2.641143
3	42	3	1301	3.165713
3	42	3	1302	3.075734
3	42	3	1303	3.165275
3	42	3	1304	3.124304
3	42	3	1305	3.107613
3	42	3	1306	3.066545
3	42	3	1307	3.063717
3	42	3	1308	3.040276
3	42	3	1309	3.007775
3	42	3	1310	2.967548
3	42	3	1311	2.898716
3	42	3	1312	2.917603
3	42	3	1313	2.857624
3	42	3	1314	2.872127
3	42	3	1315	2.80186
3	42	3	1316	2.781966
3	42	3	2101	2.908253
3	42	3	2102	2.921342
3	42	3	2103	2.918823
3	42	3	2104	2.893698
3	42	3	2105	2.877184
3	42	3	2106	2.846619
3	42	3	2107	2.84005
3	42	3	2108	2.820076
3	42	3	2109	2.794937
3	42	3	2110	2.770227
3	42	3	2111	2.739923
3	42	3	2112	2.722021
3	42	3	2113	2.702405
3	42	3	2114	2.681078
3	42	3	2115	2.677289
3	42	3	2116	2.638575
3	42	3	2201	2.964941
3	42	3	2202	2.948348
3	42	3	2203	2.934506
3	42	3	2204	2.897689
3	42	3	2205	2.912381
3	42	3	2206	2.875782
3	42	3	2207	2.863292
3	42	3	2208	2.819745
3	42	3	2209	2.800447
3	42	3	2210	2.776021
3	42	3	2211	2.768305
3	42	3	2212	2.727132
3	42	3	2213	2.708423
3	42	3	2214	2.717299
3	42	3	2215	2.711546
3	42	3	2216	2.650834
3	42	3	2301	2.935738
3	42	3	2302	2.966046
3	42	3	2303	2.943668
3	42	3	2304	2.950139
3	42	3	2305	2.929368
3	42	3	2306	2.878199
3	42	3	2307	2.894526
3	42	3	2308	2.840559
3	42	3	2309	2.822923
3	42	3	2310	2.804135
3	42	3	2311	2.769267
3	42	3	2312	2.736891
3	42	3	2313	2.716059
3	42	3	2314	2.70124
3	42	3	2315	2.695783
3	42	3	2316	2.642253
3	42	4	1101	2.960377
3	42	4	1102	2.983755
3	42	4	1103	2.958827
3	42	4	1104	2.993045
3	42	4	1105	2.932325
3	42	4	1106	2.923548
3	42	4	1107	2.907088
3	42	4	1108	2.87321
3	42	4	1109	2.851237
3	42	4	1110	2.850039
3	42	4	1111	2.793245
3	42	4	1112	2.779671
3	42	4	1113	2.769395
3	42	4	1114	2.724004
3	42	4	1115	2.72146
3	42	4	1116	2.67864
3	42	4	1201	3.00423
3	42	4	1202	2.977513
3	42	4	1203	2.967422
3	42	4	1204	2.966772
3	42	4	1205	2.922091
3	42	4	1206	2.92643
3	42	4	1207	2.894053
3	42	4	1208	2.853688
3	42	4	1209	2.867794
3	42	4	1210	2.84617
3	42	4	1211	2.804882
3	42	4	1212	2.794286
3	42	4	1213	2.766967
3	42	4	1214	2.675388
3	42	4	1215	2.685591
3	42	4	1216	2.672125
3	42	4	1301	3.001346
3	42	4	1302	2.992957
3	42	4	1303	2.963205
3	42	4	1304	2.982247
3	42	4	1305	2.909355
3	42	4	1306	2.8937
3	42	4	1307	2.877746
3	42	4	1308	2.898601
3	42	4	1309	2.906818
3	42	4	1310	2.87497
3	42	4	1311	2.843288
3	42	4	1312	2.76935
3	42	4	1313	2.765765
3	42	4	1314	2.758453
3	42	4	1315	2.728401
3	42	4	1316	2.692591
3	42	4	2101	2.75078
3	42	4	2102	2.748106
3	42	4	2103	2.754124
3	42	4	2104	2.739119
3	42	4	2105	2.754512
3	42	4	2106	2.73607
3	42	4	2107	2.720617
3	42	4	2108	2.700361
3	42	4	2109	2.687461
3	42	4	2110	2.664487
3	42	4	2111	2.632642
3	42	4	2112	2.627985
3	42	4	2113	2.619384
3	42	4	2114	2.612745
3	42	4	2115	2.599396
3	42	4	2116	2.573675
3	42	4	2201	2.790185
3	42	4	2202	2.751551
3	42	4	2203	2.765562
3	42	4	2204	2.769075
3	42	4	2205	2.749586
3	42	4	2206	2.730801
3	42	4	2207	2.722968
3	42	4	2208	2.706621
3	42	4	2209	2.684566
3	42	4	2210	2.664313
3	42	4	2211	2.633246
3	42	4	2212	2.623743
3	42	4	2213	2.612917
3	42	4	2214	2.637218
3	42	4	2215	2.623769
3	42	4	2216	2.599887
3	42	4	2301	2.794947
3	42	4	2302	2.790609
3	42	4	2303	2.753933
3	42	4	2304	2.778499
3	42	4	2305	2.765409
3	42	4	2306	2.765607
3	42	4	2307	2.735404
3	42	4	2308	2.733559
3	42	4	2309	2.711384
3	42	4	2310	2.673244
3	42	4	2311	2.673563
3	42	4	2312	2.643066
3	42	4	2313	2.633712
3	42	4	2314	2.635493
3	42	4	2315	2.619117
3	42	4	2316	2.586933
3	42	5	1101	3.663102
3	42	5	1102	3.612216
3	42	5	1103	3.575335
3	42	5	1104	3.56545
3	42	5	1105	3.478123
3	42	5	1106	3.456701
3	42	5	1107	3.409087
3	42	5	1108	3.441087
3	42	5	1109	3.392889
3	42	5	1110	3.376794
3	42	5	1111	3.330339
3	42	5	1112	3.281168
3	42	5	1113	3.244434
3	42	5	1114	3.258943
3	42	5	1115	3.201576
3	42	5	1116	3.144988
3	42	5	1201	3.496817
3	42	5	1202	3.461977
3	42	5	1203	3.478137
3	42	5	1204	3.514302
3	42	5	1205	3.455076
3	42	5	1206	3.416202
3	42	5	1207	3.351312
3	42	5	1208	3.35745
3	42	5	1209	3.344513
3	42	5	1210	3.296147
3	42	5	1211	3.265862
3	42	5	1212	3.250161
3	42	5	1213	3.240959
3	42	5	1214	3.183161
3	42	5	1215	3.180819
3	42	5	1216	3.146371
3	42	5	1301	3.574449
3	42	5	1302	3.526298
3	42	5	1303	3.514039
3	42	5	1304	3.502372
3	42	5	1305	3.49891
3	42	5	1306	3.425187
3	42	5	1307	3.369477
3	42	5	1308	3.380034
3	42	5	1309	3.397569
3	42	5	1310	3.327353
3	42	5	1311	3.30472
3	42	5	1312	3.245639
3	42	5	1313	3.244735
3	42	5	1314	3.232318
3	42	5	1315	3.170102
3	42	5	1316	3.116885
3	42	5	2101	3.40574
3	42	5	2102	3.424255
3	42	5	2103	3.375347
3	42	5	2104	3.3592
3	42	5	2105	3.350509
3	42	5	2106	3.310713
3	42	5	2107	3.312114
3	42	5	2108	3.273533
3	42	5	2109	3.238937
3	42	5	2110	3.210466
3	42	5	2111	3.196558
3	42	5	2112	3.166633
3	42	5	2113	3.153917
3	42	5	2114	3.132079
3	42	5	2115	3.104264
3	42	5	2116	3.042106
3	42	5	2201	3.341466
3	42	5	2202	3.354047
3	42	5	2203	3.334628
3	42	5	2204	3.315945
3	42	5	2205	3.284487
3	42	5	2206	3.267074
3	42	5	2207	3.242184
3	42	5	2208	3.229275
3	42	5	2209	3.223126
3	42	5	2210	3.186196
3	42	5	2211	3.15629
3	42	5	2212	3.132909
3	42	5	2213	3.130266
3	42	5	2214	3.112414
3	42	5	2215	3.102131
3	42	5	2216	3.020155
3	42	5	2301	3.407304
3	42	5	2302	3.377225
3	42	5	2303	3.386827
3	42	5	2304	3.351592
3	42	5	2305	3.311505
3	42	5	2306	3.308129
3	42	5	2307	3.267534
3	42	5	2308	3.275553
3	42	5	2309	3.254503
3	42	5	2310	3.223778
3	42	5	2311	3.189152
3	42	5	2312	3.16285
3	42	5	2313	3.141431
3	42	5	2314	3.134062
3	42	5	2315	3.113799
3	42	5	2316	3.060406
3	42	6	1101	3.040963
3	42	6	1102	2.997222
3	42	6	1103	3.046908
3	42	6	1104	2.970022
3	42	6	1105	2.983773
3	42	6	1106	2.904348
3	42	6	1107	2.909464
3	42	6	1108	2.916991
3	42	6	1109	2.850825
3	42	6	1110	2.868619
3	42	6	1111	2.817556
3	42	6	1112	2.820549
3	42	6	1113	2.781216
3	42	6	1114	2.76621
3	42	6	1115	2.732843
3	42	6	1116	2.730277
3	42	6	1201	2.945255
3	42	6	1202	3.002335
3	42	6	1203	2.994072
3	42	6	1204	2.920278
3	42	6	1205	2.940185
3	42	6	1206	2.907846
3	42	6	1207	2.901194
3	42	6	1208	2.901474
3	42	6	1209	2.857306
3	42	6	1210	2.816187
3	42	6	1211	2.798712
3	42	6	1212	2.844113
3	42	6	1213	2.783603
3	42	6	1214	2.762702
3	42	6	1215	2.71645
3	42	6	1216	2.764868
3	42	6	1301	2.965223
3	42	6	1302	2.994474
3	42	6	1303	2.963135
3	42	6	1304	2.924394
3	42	6	1305	2.909364
3	42	6	1306	2.913719
3	42	6	1307	2.863978
3	42	6	1308	2.870914
3	42	6	1309	2.848729
3	42	6	1310	2.836424
3	42	6	1311	2.812636
3	42	6	1312	2.795435
3	42	6	1313	2.782922
3	42	6	1314	2.765498
3	42	6	1315	2.703115
3	42	6	1316	2.698089
3	42	6	2101	2.809574
3	42	6	2102	2.799529
3	42	6	2103	2.805649
3	42	6	2104	2.768461
3	42	6	2105	2.76127
3	42	6	2106	2.75201
3	42	6	2107	2.730936
3	42	6	2108	2.718414
3	42	6	2109	2.712941
3	42	6	2110	2.695931
3	42	6	2111	2.669342
3	42	6	2112	2.643518
3	42	6	2113	2.630909
3	42	6	2114	2.623401
3	42	6	2115	2.603221
3	42	6	2116	2.575236
3	42	6	2201	2.814927
3	42	6	2202	2.842412
3	42	6	2203	2.786397
3	42	6	2204	2.771971
3	42	6	2205	2.754143
3	42	6	2206	2.743048
3	42	6	2207	2.729176
3	42	6	2208	2.740652
3	42	6	2209	2.709523
3	42	6	2210	2.681558
3	42	6	2211	2.665042
3	42	6	2212	2.624384
3	42	6	2213	2.043144
3	42	6	2214	2.629059
3	42	6	2215	2.634729
3	42	6	2216	2.607705
3	42	6	2301	2.817348
3	42	6	2302	2.83602
3	42	6	2303	2.783388
3	42	6	2304	2.7805
3	42	6	2305	2.75926
3	42	6	2306	2.746986
3	42	6	2307	2.742639
3	42	6	2308	2.735745
3	42	6	2309	2.730969
3	42	6	2310	2.713169
3	42	6	2311	2.685768
3	42	6	2312	2.659594
3	42	6	2313	2.636164
3	42	6	2314	2.631579
3	42	6	2315	2.633902
3	42	6	2316	2.621082
3	42	7	1101	3.331567
3	42	7	1102	3.318571
3	42	7	1103	3.298537
3	42	7	1104	3.300656
3	42	7	1105	3.225745
3	42	7	1106	3.18983
3	42	7	1107	3.16729
3	42	7	1108	3.13986
3	42	7	1109	3.085951
3	42	7	1110	3.056989
3	42	7	1111	3.008298
3	42	7	1112	2.962443
3	42	7	1113	2.953145
3	42	7	1114	2.914307
3	42	7	1115	2.873942
3	42	7	1116	2.84891
3	42	7	1201	3.283459
3	42	7	1202	3.309959
3	42	7	1203	3.291388
3	42	7	1204	3.267153
3	42	7	1205	3.221805
3	42	7	1206	3.120251
3	42	7	1207	3.13492
3	42	7	1208	3.15372
3	42	7	1209	3.037833
3	42	7	1210	3.015222
3	42	7	1211	2.994279
3	42	7	1212	2.93448
